time_s,Fp1,Fz,Cz,Pz,P3,P4,O1,O2
4.24609375,-1.087,7.427,-3.7,-4.6,6.466,3.081,-5.801,2.499
4.25,2.1,6.22,-5.994,-2.236,5.798,-0.835,-5.871,7.289
4.25390625,1.113,5.821,-5.256,-0.938,7.122,-1.058,-2.527,8.567
4.2578125,-0.602,4.12,-5.937,-0.091,4.99,-0.687,-4.588,7.831
4.26171875,3.876,5.045,-7.356,-0.208,6.864,-6.974,-2.31,6.624
4.265625,4.072,0.578,-6.111,1.534,5.685,-7.06,-2.515,4.75
4.26953125,6.623,0.988,-6.75,5.145,4.646,-8.519,1.604,5.755
4.2734375,3.261,-1.714,-5.406,5.863,5.095,-7.117,4.267,3.665
4.27734375,5.621,-2.924,-4.628,8.148,4.136,-7.519,4.261,4.615
4.28125,6.859,-3.606,-4.698,3.912,0.838,-6.012,5.99,0.926
4.28515625,5.729,-4.347,-1.687,4.056,-0.502,-6.928,6.03,-0.224
4.2890625,4.721,-2.956,0.271,6.432,-1.118,-3.54,7.617,-0.901
4.29296875,5.443,-4.766,2.285,3.158,-2.019,-4.804,7.077,-2.51
4.296875,5.857,-5.696,3.13,2.872,-3.783,-3.781,4.296,-6.385
4.30078125,4.815,-6.355,4.058,2.196,-5.926,-1.795,5.211,-7.023
4.3046875,3.609,-6.337,4.761,1.413,-3.66,2.02,5.701,-6.35
4.30859375,1.075,-6.197,6.612,-0.372,-4.929,2.271,3.402,-6.847
4.3125,0.848,-4.411,5.676,-2.887,-6.359,2.196,2.423,-6.883
4.31640625,-1.569,-4.279,7.441,-4.094,-7.017,3.961,1.188,-6.172
4.3203125,-2.383,-3.684,6.418,-6.767,-7.334,3.963,-2.327,-7.075
4.32421875,-3.883,0.393,4.527,-4.985,-5.078,7.43,-3.926,-0.562
4.328125,-3.969,-1.301,4.597,-4.244,-9.378,6.366,-4.66,-1.75
4.33203125,-6.462,4.241,3.471,-5.659,-5.32,6.829,-5.854,1.835
4.3359375,-5.953,1.215,1.942,-6.503,-3.818,5.26,-6.74,4.935
4.33984375,-7.068,1.924,-0.887,-4.172,-2.675,6.078,-7.513,4.841
4.34375,-5.325,5.873,-1.474,-0.49,-3.29,3.906,-7.078,6.307
4.34765625,-5.466,5.682,-3.791,-0.927,-0.047,2.909,-6.828,9.062
4.3515625,-5.925,4.809,-3.02,1.829,0.753,3.165,-7.421,9.026
4.35546875,-5.854,4.822,-5.891,0.965,1.819,0.498,-7.302,7.575
4.359375,-5.29,5.909,-5.735,0.745,0.389,-1.125,-4.143,4.713
4.36328125,-1.897,6.485,-5.111,5.118,4.229,-2.227,0.088,3.211
4.3671875,-2.109,5.795,-5.715,7.373,3.958,-3.796,-0.36,3.019
4.37109375,0.929,2.624,-6.987,6.756,6.003,-3.625,2.448,1.347
4.375,1.353,3.165,-5.226,5.767,6.055,-4.281,3.242,-0.033
4.37890625,0.686,-0.145,-3.958,6.868,7.071,-7.12,4.494,-1.714
4.3828125,0.367,-1.002,-3.277,4.875,7.624,-8.697,4.932,-4.519
4.38671875,4.577,-1.362,0.229,2.631,6.367,-6.583,5.894,-3.325
4.390625,3.856,-1.818,0.975,3.094,6.972,-6.142,6.234,-6.169
4.39453125,3.557,-2.727,2.389,-0.968,5.252,-7.111,7.629,-7.07
4.3984375,5.059,-4.849,3.705,-2.959,3.414,-5.391,8.567,-7.939
4.40234375,3.966,-6.314,3.606,-2.841,1.061,-4.497,7.406,-8.489
4.40625,5.606,-5.802,5.191,-3.664,0.276,-5.618,2.831,-7.616
4.41015625,5.757,-4.36,8.284,-4.84,-1.526,-1.777,3.688,-6.736
4.4140625,3.236,-6.795,5.001,-7.499,-0.825,-0.234,1.296,-4.752
4.41796875,6.193,-8.575,4.287,-4.99,-1.383,-0.16,-0.868,0.398
4.421875,4.265,-5.42,6.385,-6.431,-2.551,2.22,-1.87,-0.826
4.42578125,5.129,-6.504,4.418,-5.948,-3.666,4.338,-2.321,3.76
4.4296875,1.605,-3.795,3.016,-4.104,-5.143,2.873,-4.222,3.217
4.43359375,2.058,-1.515,2.288,-3.251,-5.693,6.815,-9.052,6.883
4.4375,0.088,-0.963,-0.574,-1.915,-7.319,6.757,-6.444,3.892
4.44140625,-1.532,0.606,2.395,2.371,-7.018,7.704,-5.48,5.564
4.4453125,-0.403,3.221,-2.085,2.914,-4.731,7.7,-7.118,8.315
4.44921875,-4.505,3.062,-1.862,2.528,-6.154,6.148,-7.493,6.062
4.453125,-4.228,4.94,-2.783,7.049,-4.433,6.58,-6.235,5.921
4.45703125,-3.404,6.73,-4.988,6.557,-4.859,3.647,-5.28,5.652
4.4609375,-3.259,7.4,-4.892,6.899,-4.687,6.767,-0.924,2.134
4.46484375,-5.465,7.771,-7.134,4.757,-2.003,3.235,-3.069,0.253
4.46875,-5.992,7.211,-6.381,4.994,-2.218,1.224,1.016,-0.91
4.47265625,-6.527,4.079,-3.707,3.634,0.825,1.712,0.611,-4.242
4.4765625,-6.744,5.495,-5.554,6.983,1.358,-3.376,3.035,-7.591
4.48046875,-6.221,5.54,-4.597,1.858,3.683,-4.084,3.682,-5.554
4.484375,-5.285,2.41,-0.906,-0.593,4.764,-3.986,6.096,-7.329
4.48828125,-3.902,2.825,-2.594,-1.41,3.693,-3.909,5.373,-7.653
4.4921875,-2.549,0.786,1.128,-2.976,5.024,-6.661,6.823,-9.641
4.49609375,-3.143,-0.796,1.929,-4.873,5.81,-4.074,7.133,-7.583
4.5,-1.285,-4.129,3.541,-5.173,5.841,-4.698,6.366,-5.052
4.50390625,2.232,-3.809,6.468,-7.456,4.841,-6.836,4.515,-3.257
4.5078125,1.367,-2.467,3.213,-7.968,8.909,-7.757,5.761,-2.069
4.51171875,2.336,-4.846,6.825,-8.298,6.136,-5.901,2.267,0.313
4.515625,4.371,-7.46,5.171,-4.614,6.186,-3.066,0.752,2.791
4.51953125,6.179,-8.43,5.681,-5.907,5.248,-3.938,-0.678,4.43
4.5234375,5.359,-6.043,7.032,-3.518,3.606,-1.928,-3.082,3.926
4.52734375,4.366,-4.894,7.08,-1.718,2.032,-0.079,-4.394,7.078
4.53125,7.862,-3.161,1.6,-2.677,1.789,2.432,-5.356,7.684
4.53515625,4.914,-5.446,1.754,2.27,-0.793,3.812,-7.402,8.714
4.5390625,6.145,-3.304,0.81,4.309,-0.694,3.642,-7.391,7.704
4.54296875,5.97,-0.748,-1.49,3.306,-2.182,7.31,-3.626,5.988
4.546875,3.455,-1.81,-2.888,9.619,-3.118,7.622,-6.096,5.903
4.55078125,2.181,1.807,-3.16,5.497,-4.479,6.997,-5.106,4.313
4.5546875,2.552,2.168,-5.011,5.653,-5.426,6.771,-5.188,1.752
4.55859375,0.078,1.483,-4.002,6.333,-5.77,5.881,-5.074,-2.244
4.5625,2.176,6.25,-6.169,6.694,-4.587,4.206,-3.305,-2.431
4.56640625,-0.694,6.045,-5.365,3.372,-7.181,4.548,-1.549,-4.597
4.5703125,-1.599,4.833,-5.981,1.173,-8.03,2.876,0.101,-3.679
4.57421875,-3.636,3.737,-6.032,1.327,-6.714,2.469,1.055,-6.258
4.578125,-3.499,8.144,-4.599,-0.969,-3.987,1.127,3.51,-6.419
4.58203125,-5.088,5.169,-2.084,-1.734,-5.217,0.09,6.716,-5.628
4.5859375,-5.109,5.399,-0.663,-4.768,-3.603,-2.118,6.258,-6.71
4.58984375,-9.368,4.084,0.695,-4.913,-0.208,-4.094,4.789,-4.92
4.59375,-5.975,2.52,0.916,-6.937,-1.15,-7.264,6.916,-1.218
4.59765625,-5.486,1.621,4.094,-7.142,-0.749,-6.088,4.945,-5.373
4.6015625,-8.034,2.372,3.733,-5.274,-0.34,-5.34,7.444,0.243
4.60546875,-5.5,0.258,4.948,-6.57,1.629,-6.016,5.859,-0.467
4.609375,-3.4,0.066,6.218,-5.869,3.353,-7.761,5.387,3.007
4.61328125,-2.752,-3.03,6.718,-6.649,5.384,-7.634,1.631,7.179
4.6171875,-3.33,-5.678,5.094,-2.001,6.096,-6.749,0.698,4.621
4.62109375,-2.246,-3.65,7.166,-1.854,6.376,-6.389,-1.131,7.323
4.625,-1.838,-7.469,2.71,0.146,5.94,-3.667,-2.441,6.582
4.62890625,2.572,-4.708,5.758,1.962,7.355,-4.224,-4.227,5.871
4.6328125,2.2,-6.359,2.274,2.375,6.511,-1.127,-6.722,3.662
4.63671875,5.392,-7.045,1.108,4.467,6.941,-0.141,-6.88,5.481
4.640625,2.347,-4.784,0.303,7.187,5.999,0.224,-7.768,5.191
4.64453125,4.746,-4.97,-1.372,8.59,3.122,3.508,-5.958,2.428
4.6484375,7.724,-4.256,-2.326,7.502,5.228,2.618,-4.491,-0.486
4.65234375,6.191,-2.201,-7.283,4.879,3.822,4.338,-7.56,-0.398
4.65625,7.25,-2.498,-6.051,5.955,1.903,5.234,-6.221,-2.4
4.66015625,5.078,-1.108,-4.862,3.386,-0.73,4.459,-2.41,-4.037
4.6640625,7.863,2.592,-6.577,1.097,-0.862,5.215,-2.752,-6.319
4.66796875,6.371,3.7,-7.616,-1.295,-2.186,6.995,-1.519,-6.932
4.671875,2.567,1.895,-5.64,-2.372,-2.318,7.244,1.569,-4.613
4.67578125,2.306,4.06,-2.293,-5.051,-5.713,7.563,2.795,-8.857
4.6796875,0.019,5.073,-5.061,-4.404,-4.561,4.554,3.896,-4.969
4.68359375,0.54,4.763,-1.871,-5.892,-4.718,4.299,6.491,-2.437
4.6875,-0.353,8.647,-2.976,-7.047,-6.656,1.512,6.964,-2.084
4.69140625,-0.411,5.868,0.378,-7.559,-4.266,-2.145,9.962,-0.54
4.6953125,-2.881,4.702,3.293,-7.912,-6.589,-1.543,6.795,1.272
4.69921875,-2.533,5.461,3.257,-4.704,-8.537,-2.939,6.483,2.367
4.703125,-3.793,5.455,4.548,-2.344,-4.872,-3.692,4.002,2.275
4.70703125,-3.406,2.777,4.425,-5.327,-4.059,-5.073,5.294,4.254
4.7109375,-5.354,0.134,6.685,-2.369,-4.038,-4.645,0.835,6.014
4.71484375,-7.689,-0.77,7.382,1.172,-0.671,-5.272,-0.577,8.594
4.71875,-6.652,-1.748,6.01,4.946,-1.07,-6.437,1.281,8.15
4.72265625,-5.925,-2.227,4.418,6.947,-1.182,-7.465,-1.452,6.192
4.7265625,-7.3,-3.188,5.937,4.918,-0.764,-7.811,-3.332,5.988
4.73046875,-6.087,-3.315,6.021,9.509,0.516,-6.808,-4.731,4.659
4.734375,-5.194,-5.985,0.119,7.99,4.18,-5.374,-5.469,2.038
4.73828125,-4.117,-5.475,0.879,9.555,5.229,-4.076,-4.151,0.0
4.7421875,-1.02,-5.811,-2.142,5.594,5.164,-3.219,-7.482,1.458
4.74609375,-1.261,-6.663,-0.959,4.788,7.973,-1.135,-5.099,-5.533
4.75,0.05,-6.955,-4.284,2.127,7.798,-0.094,-3.742,-6.55
4.75390625,3.337,-2.303,-5.519,2.493,8.706,3.44,-3.542,-6.743
4.7578125,0.741,-4.62,-3.366,-0.049,7.089,3.092,-3.435,-6.575
4.76171875,2.691,-5.108,-8.797,-1.51,5.224,2.474,-4.982,-7.205
4.765625,3.65,-2.724,-6.125,-3.108,5.548,5.978,-0.56,-6.961
4.76953125,4.898,-1.022,-5.855,-4.859,4.413,8.82,2.016,-5.867
4.7734375,3.575,-0.614,-5.588,-4.812,6.473,8.654,0.33,-5.013
4.77734375,6.56,0.892,-4.594,-7.139,1.875,6.908,5.103,-5.157
4.78125,5.556,4.457,-4.118,-5.724,1.844,7.259,4.403,-3.239
4.78515625,6.619,3.892,-1.633,-7.361,2.534,7.89,4.532,1.434
4.7890625,5.67,5.89,0.986,-7.519,-2.072,4.985,7.313,2.381
4.79296875,5.101,4.757,1.433,-4.087,-2.41,4.869,6.567,3.613
4.796875,4.484,6.177,4.124,-1.253,-3.563,1.791,6.344,4.241
4.80078125,3.468,6.52,6.38,-2.276,-2.779,3.271,6.212,4.774
4.8046875,5.11,6.322,5.932,0.977,-4.387,0.233,5.637,5.302
4.80859375,1.467,5.156,5.378,3.551,-7.425,-3.502,4.591,10.883
4.8125,-3.38,3.384,5.587,4.478,-4.701,-4.728,3.307,7.915
4.81640625,-1.823,3.663,5.926,5.866,-6.492,-6.101,0.692,4.991
4.8203125,-3.193,2.024,6.137,2.983,-5.71,-6.928,-2.203,4.965
4.82421875,-4.801,0.518,3.18,9.161,-6.495,-6.391,-3.114,2.224
4.828125,-4.058,1.442,3.941,5.9,-6.721,-7.504,-3.109,-1.049
4.83203125,-5.073,-1.095,1.671,4.41,-6.491,-5.392,-5.696,-3.74
4.8359375,-6.113,-0.283,1.342,4.926,-4.683,-7.928,-8.508,-3.47
4.83984375,-5.588,-1.345,0.188,5.088,-1.753,-5.547,-8.536,-4.032
4.84375,-8.094,-5.302,-2.205,1.349,0.459,-2.937,-6.981,-6.026
4.84765625,-5.954,-5.923,-3.95,0.847,-0.702,-3.319,-6.882,-7.475
4.8515625,-5.943,-4.155,-4.996,-1.994,0.486,-4.239,-7.935,-7.535
4.85546875,-5.437,-7.559,-2.244,-4.41,-1.427,-0.852,-3.594,-7.587
4.859375,-4.679,-5.008,-6.997,-5.046,5.91,-0.41,-4.326,-5.537
4.86328125,-1.892,-4.379,-6.073,-6.387,4.819,1.159,-2.123,-4.596
4.8671875,-2.44,-4.459,-5.935,-5.961,4.139,6.262,0.532,-3.447
4.87109375,-0.635,-4.441,-7.57,-6.612,6.797,3.603,1.645,-2.77
4.875,-0.317,-4.155,-5.711,-6.639,6.551,6.15,1.252,0.111
4.87890625,1.444,0.616,-3.334,-4.115,6.023,8.337,3.584,1.825
4.8828125,4.527,-1.018,-2.62,-4.456,6.731,7.235,4.519,5.889
4.88671875,3.447,2.603,-1.47,-4.099,5.614,7.403,6.424,6.827
4.890625,5.433,2.839,0.088,-0.494,5.36,7.827,5.912,4.568
4.89453125,2.51,2.898,2.569,0.269,6.603,5.873,7.131,7.505
4.8984375,6.468,5.045,2.502,1.535,3.867,6.641,6.308,5.73
4.90234375,7.296,5.206,4.289,5.253,2.307,5.537,5.415,7.879
4.90625,5.667,8.147,5.26,4.056,2.436,1.594,6.333,4.713
4.91015625,4.503,3.968,4.505,5.38,1.022,2.627,2.795,6.261
4.9140625,5.712,5.707,5.733,6.803,-0.14,-0.548,3.586,3.123
4.91796875,3.537,5.58,7.62,7.445,-2.918,-2.58,-1.581,2.073
4.921875,3.749,5.611,6.551,6.433,-2.784,0.094,-1.835,-1.849
4.92578125,1.995,3.265,3.812,4.414,-5.46,-3.759,-2.646,-4.857
4.9296875,3.732,-0.168,3.745,6.599,-4.172,-6.191,-3.462,-3.711
4.93359375,1.851,3.276,2.262,4.391,-3.283,-6.633,-6.522,-6.829
4.9375,1.182,-2.704,1.268,0.12,-6.002,-6.9,-6.474,-6.328
4.94140625,1.596,-1.779,0.548,-0.684,-6.747,-7.941,-7.569,-8.013
4.9453125,-2.371,-1.079,-0.766,-4.152,-4.612,-10.064,-7.504,-7.733
4.94921875,-4.068,-3.232,-3.215,-3.315,-7.317,-7.68,-7.535,-7.286
4.953125,-3.21,-5.517,-3.935,-4.708,-5.1,-7.0,-6.173,-7.016
4.95703125,-1.268,-6.319,-5.882,-6.515,-5.75,-5.33,-2.984,-4.558
4.9609375,-6.05,-5.542,-7.926,-7.361,-2.765,-4.832,-1.569,-5.079
4.96484375,-2.8,-5.397,-4.608,-7.2,-1.949,-2.892,-0.855,-0.486
4.96875,-5.876,-7.633,-8.381,-6.16,-3.866,-0.859,1.606,2.791
4.97265625,-7.45,-6.71,-4.079,-4.469,0.192,-0.136,0.049,1.549
4.9765625,-4.814,-5.585,-5.025,-4.644,-0.183,0.772,5.293,5.562
4.98046875,-3.822,-3.94,-2.38,-0.641,-0.773,3.129,6.009,6.251
4.984375,-3.123,-4.68,-1.516,-1.921,-0.035,6.367,7.378,6.091
4.98828125,-4.031,-4.019,-1.674,1.262,1.728,5.036,5.837,8.266
4.9921875,-3.481,-1.733,2.161,3.168,6.146,7.455,5.266,6.597
4.99609375,-1.081,1.387,1.117,4.471,6.804,4.168,8.465,5.012
5.0,1.313,2.937,4.847,6.456,5.806,6.906,7.468,3.975
5.00390625,0.981,3.454,5.665,3.649,5.567,6.22,6.173,5.544
5.0078125,1.236,3.401,5.058,7.076,6.9,3.897,1.593,1.485
5.01171875,3.96,3.862,6.858,5.926,6.376,5.707,2.106,1.054
5.015625,4.071,6.685,6.404,5.869,6.821,2.362,1.724,0.562
5.01953125,5.867,3.817,8.542,4.881,6.413,1.163,-0.73,-2.9
5.0234375,4.725,8.571,5.423,3.333,4.557,1.874,-2.626,-5.39
5.02734375,8.112,5.495,3.909,1.622,4.348,-0.065,-5.299,-5.211
5.03125,5.112,3.927,3.652,-1.631,1.26,-1.667,-5.339,-8.005
5.03515625,4.668,3.221,2.134,-2.903,0.339,-5.506,-6.629,-5.475
5.0390625,5.88,3.345,0.123,-3.901,0.301,-6.094,-6.63,-6.156
5.04296875,4.617,2.196,-3.626,-5.234,-2.054,-5.373,-8.459,-5.149
5.046875,3.601,0.418,-1.758,-6.045,-2.968,-6.848,-6.892,-5.542
5.05078125,2.399,0.279,-3.028,-7.423,-6.258,-7.149,-6.953,-4.958
5.0546875,1.275,-0.11,-5.04,-7.611,-6.946,-6.75,-8.39,-0.343
5.05859375,2.111,-2.725,-3.298,-5.097,-5.148,-3.715,-3.496,2.286
5.0625,-0.199,-4.943,-7.48,-7.407,-7.369,-6.567,-2.161,3.942
5.06640625,-0.222,-5.694,-4.803,-3.104,-5.385,-2.895,-2.217,4.479
5.0703125,-1.261,-6.094,-7.864,-4.174,-6.981,-5.029,2.311,6.316
5.07421875,-4.95,-6.705,-3.7,-0.795,-7.117,-3.385,3.467,4.45
5.078125,-4.023,-8.23,-3.864,0.7,-6.919,-1.118,3.654,9.18
5.08203125,-4.58,-4.503,-2.441,3.804,-6.141,0.025,5.857,7.091
5.0859375,-4.112,-5.05,-1.456,2.17,-2.774,2.068,5.822,6.863
5.08984375,-4.655,-5.486,-0.317,5.654,-1.597,2.798,9.049,5.946
5.09375,-7.642,-3.041,2.217,7.474,-1.534,6.258,8.288,5.092
5.09765625,-3.622,-1.555,2.711,7.896,0.141,4.982,8.594,3.438
5.1015625,43.169,-0.271,5.985,8.12,0.245,7.117,8.081,0.845
5.10546875,43.674,-1.001,5.771,2.858,2.89,7.548,5.501,-2.156
5.109375,42.029,-0.325,8.186,5.946,2.123,12.221,3.401,-1.72
5.11328125,47.147,2.848,6.695,6.663,4.816,5.53,1.332,-2.469
5.1171875,45.486,5.045,8.448,3.769,2.446,3.681,0.682,-5.461
5.12109375,46.176,3.078,4.626,0.865,5.186,5.665,-2.544,-6.585
5.125,47.477,6.076,4.384,0.466,6.545,4.73,-3.163,-5.937
5.12890625,49.455,6.719,7.66,-1.739,6.054,3.315,-4.432,-6.093
5.1328125,49.133,8.051,1.214,-5.375,8.818,0.887,-5.467,-6.938
5.13671875,52.089,5.501,1.208,-4.157,5.198,0.037,-7.839,-5.16
5.140625,51.297,6.638,-1.197,-5.838,5.799,-0.681,-5.984,-2.679
5.14453125,54.008,4.555,-2.466,-7.049,4.797,-3.844,-8.687,-2.302
5.1484375,54.934,3.093,-5.451,-5.395,4.79,-4.998,-6.023,0.615
5.15234375,54.198,0.831,-4.928,-5.483,3.502,-4.788,-4.438,4.245
5.15625,55.291,3.493,-5.273,-2.818,0.849,-6.332,-5.478,4.242
5.16015625,52.889,0.16,-5.756,-2.966,-1.418,-5.567,-1.515,5.093
5.1640625,53.168,-2.417,-5.634,-2.939,-1.562,-7.512,-2.346,6.701
5.16796875,54.268,-4.555,-5.902,2.833,-2.732,-7.857,-0.064,7.567
5.171875,51.92,-3.619,-8.251,1.902,-2.726,-6.022,2.912,5.03
5.17578125,52.82,-3.572,-5.619,0.693,-3.148,-5.554,3.254,6.534
5.1796875,50.644,-5.105,-4.685,7.865,-6.934,-4.908,5.005,5.231
5.18359375,48.616,-5.568,-2.039,4.815,-5.389,-2.146,6.624,2.63
5.1875,49.784,-7.299,-0.489,5.773,-3.552,-2.34,5.336,2.962
5.19140625,47.534,-7.517,1.725,6.733,-7.292,-1.724,6.974,-0.114
5.1953125,42.596,-4.709,1.866,6.594,-7.512,0.785,7.511,0.084
5.19921875,45.641,-4.992,4.482,4.869,-5.365,1.979,5.295,-0.551
5.203125,43.48,-4.35,5.913,5.175,-5.754,3.694,6.388,-5.124
5.20703125,40.97,-2.297,6.036,2.827,-6.572,4.574,4.398,-6.819
5.2109375,42.208,1.294,6.574,1.008,-5.74,3.8,1.71,-7.032
5.21484375,38.819,-1.352,7.733,-1.74,-2.942,5.727,2.454,-8.24
5.21875,42.75,1.277,5.959,-2.848,-3.033,7.605,0.648,-2.728
5.22265625,43.904,2.555,6.729,-5.214,-0.522,4.59,-2.088,-7.363
5.2265625,42.297,3.547,3.664,-6.051,-1.01,5.472,-4.867,-6.518
5.23046875,45.001,5.711,3.314,-4.49,1.092,5.133,-5.398,-2.27
5.234375,44.201,6.022,3.287,-6.955,1.764,3.113,-4.762,-3.437
5.23828125,47.276,6.608,-0.117,-4.553,4.893,3.62,-4.691,1.006
5.2421875,43.762,5.957,0.726,-7.088,5.708,2.269,-8.615,0.829
5.24609375,47.682,3.767,-2.805,-6.432,4.974,1.42,-6.779,1.668
5.25,47.863,6.167,-5.715,-2.722,6.227,-0.173,-4.777,5.945
5.25390625,48.486,3.598,-4.742,-3.558,8.124,0.706,-6.879,8.291
5.2578125,48.73,2.663,-5.429,-1.547,5.555,-5.029,-4.546,7.948
5.26171875,52.91,5.534,-6.295,0.235,6.809,-4.016,-4.205,7.457
5.265625,51.915,2.315,-6.386,1.018,9.398,-6.773,-1.898,4.855
5.26953125,52.296,0.435,-5.441,3.785,3.859,-6.066,0.593,5.542
5.2734375,53.56,-1.645,-4.803,6.784,2.638,-7.881,2.497,3.927
5.27734375,53.778,-2.602,-2.842,6.134,0.974,-7.441,3.899,2.94
5.28125,53.446,-2.636,-1.674,6.827,2.123,-5.683,6.463,0.676
5.28515625,53.38,-3.807,-1.647,5.808,0.44,-7.111,7.079,-3.672
5.2890625,55.54,-6.469,-0.077,5.786,-0.995,-6.796,6.46,-2.397
5.29296875,51.234,-3.026,-0.343,4.231,-2.233,-6.156,8.422,-4.084
5.296875,51.974,-5.331,3.841,3.927,-4.98,-1.772,7.327,-6.849
5.30078125,50.808,-5.87,3.198,-1.067,-7.104,-2.118,8.223,-7.669
5.3046875,49.963,-6.022,5.523,-2.13,-6.493,0.606,5.708,-7.649
5.30859375,49.168,-7.579,5.62,-3.002,-6.937,2.874,3.22,-8.335
5.3125,48.652,-5.318,6.849,-5.676,-8.677,3.283,3.761,-5.922
5.31640625,46.964,-2.679,7.971,-5.72,-6.46,3.847,1.87,-5.001
5.3203125,47.355,-3.296,5.588,-5.849,-6.559,6.481,-1.084,-4.641
5.32421875,46.55,-4.243,5.184,-6.334,-5.426,6.813,-4.026,-1.206
5.328125,43.138,-0.731,3.841,-6.986,-8.212,6.131,-4.607,-1.187
5.33203125,43.711,2.771,1.79,-6.913,-4.797,6.123,-4.447,2.152
5.3359375,42.672,1.37,2.678,-4.874,-5.123,7.581,-7.221,1.785
5.33984375,42.594,3.792,2.612,-2.676,-2.035,6.073,-6.061,4.357
5.34375,43.895,6.034,-2.431,-3.0,-3.48,3.159,-6.847,6.296
5.34765625,44.196,5.776,-4.274,-0.841,-0.2,7.717,-6.66,7.724
5.3515625,-4.981,7.368,-5.297,1.711,1.019,2.785,-5.951,4.658
5.35546875,-3.499,6.319,-5.295,3.012,1.542,2.414,-7.599,9.066
5.359375,-3.301,6.416,-6.151,5.164,2.484,0.271,-3.679,5.887
5.36328125,-2.366,5.912,-5.63,5.153,5.105,0.0,-3.583,5.437
5.3671875,-2.537,5.088,-6.648,4.923,4.829,-0.257,-1.692,4.277
5.37109375,0.094,5.505,-5.578,6.958,7.245,-3.678,0.748,3.154
5.375,2.197,3.103,-5.625,7.634,9.011,-5.669,0.341,0.625
5.37890625,1.913,1.965,-3.428,5.854,6.613,-6.251,4.598,-0.579
5.3828125,2.688,1.662,-0.915,4.484,7.398,-6.791,4.547,-3.071
5.38671875,2.729,-0.716,0.016,2.138,8.412,-7.603,6.474,-3.084
5.390625,3.055,-0.923,2.435,1.753,6.652,-7.575,6.72,-6.268
5.39453125,6.268,-4.317,2.476,-1.477,7.127,-8.414,7.254,-8.872
5.3984375,7.504,-2.956,4.026,-1.677,5.288,-5.189,6.698,-8.826
5.40234375,3.652,-6.887,6.139,-4.089,2.074,-7.493,5.024,-7.313
5.40625,5.8,-4.855,7.726,-5.453,2.203,-4.979,5.518,-3.926
5.41015625,6.603,-4.654,6.138,-5.495,0.751,-0.993,4.316,-5.052
5.4140625,5.971,-5.64,7.369,-5.888,0.497,-1.772,2.883,-2.609
5.41796875,7.302,-4.761,5.965,-7.416,-1.772,2.099,0.115,-1.729
5.421875,3.85,-5.323,5.011,-6.001,-3.431,4.603,-0.538,0.676
5.42578125,2.261,-4.419,5.391,-4.319,-2.656,4.488,-4.275,4.638
5.4296875,3.649,-3.445,3.938,-3.081,-8.304,8.241,-5.217,4.827
5.43359375,0.33,0.049,1.747,-4.616,-6.611,6.229,-5.293,6.228
5.4375,-0.042,-1.348,0.762,-2.509,-5.98,6.249,-6.977,5.512
5.44140625,-2.182,1.753,-0.881,0.696,-3.502,7.905,-6.178,5.963
5.4453125,-1.695,1.833,-2.582,1.519,-6.345,8.281,-7.007,7.424
5.44921875,-3.695,3.104,-2.649,4.009,-3.715,5.887,-5.61,6.457
5.453125,-4.316,6.051,-5.092,3.891,-7.945,4.757,-8.015,5.796
5.45703125,-4.608,5.038,-5.248,6.188,-2.575,5.946,-2.913,5.407
5.4609375,-5.96,6.478,-6.252,5.422,-3.883,3.568,-2.128,3.452
5.46484375,-6.141,8.132,-8.766,7.247,-3.091,3.535,-2.663,0.573
5.46875,-4.728,6.068,-6.453,4.817,-0.664,3.706,1.005,-3.368
5.47265625,-6.964,4.072,-4.953,6.371,-1.95,0.914,1.927,-3.859
5.4765625,-6.228,5.104,-5.547,3.454,-0.447,-0.973,4.062,-5.651
5.48046875,-4.479,4.345,-3.665,3.665,0.531,-3.54,3.263,-6.4
5.484375,-5.711,4.266,-2.472,-0.665,2.262,-6.041,6.156,-5.571
5.48828125,-3.222,0.088,-0.764,-1.315,5.085,-8.015,5.871,-6.391
5.4921875,-3.514,-0.067,1.286,-3.286,5.392,-7.328,7.337,-7.726
5.49609375,-1.655,0.143,2.546,-5.049,6.883,-5.837,4.381,-5.145
5.5,0.329,-1.147,4.836,-4.828,5.47,-6.923,6.169,-6.482
5.50390625,2.947,-4.699,5.167,-6.598,8.625,-3.862,6.23,-3.576
5.5078125,1.309,-3.894,3.758,-6.527,7.766,-6.764,3.392,-0.622
5.51171875,2.598,-4.593,5.796,-5.26,5.403,-4.284,2.342,-0.874
5.515625,4.038,-8.041,5.534,-5.359,4.527,-5.044,0.931,1.483
5.51953125,2.709,-7.131,6.228,-4.661,3.837,-0.657,-0.794,4.466
5.5234375,5.012,-6.425,6.101,-1.541,2.312,0.877,-0.736,5.032
5.52734375,7.201,-4.728,4.758,-1.443,4.237,1.073,-7.082,7.152
5.53125,8.344,-7.042,1.882,-0.271,3.723,2.827,-5.223,7.23
5.53515625,5.914,-4.39,3.314,2.689,0.752,4.117,-5.702,5.386
5.5390625,4.698,-4.017,1.941,4.743,-1.966,5.353,-8.213,6.513
5.54296875,5.664,-0.243,-0.735,6.504,-0.247,5.487,-5.971,6.654
5.546875,4.678,0.029,-3.993,5.499,-3.596,6.81,-5.405,6.877
5.55078125,3.225,-0.045,-4.735,7.242,-4.042,5.155,-4.507,2.824
